word,source,word_length
scheme,Oxford3000,6
school,Oxford3000,6
science,Oxford3000,7
scientific,Oxford3000,10
scientist,Oxford3000,9
score,Oxford3000,5
scream,Oxford3000,6
screen,Oxford3000,6
script,Oxford3000,6
sculpture,Oxford3000,9
sea,Oxford3000,3
search,Oxford3000,6
season,Oxford3000,6
seat,Oxford3000,4
second,Oxford3000,6
secondary,Oxford3000,9
secondly,Oxford3000,8
secret,Oxford3000,6
secretary,Oxford3000,9
section,Oxford3000,7
sector,Oxford3000,6
secure,Oxford3000,6
security,Oxford3000,8
see,Oxford3000,3
seed,Oxford3000,4
seek,Oxford3000,4
seem,Oxford3000,4
select,Oxford3000,6
selection,Oxford3000,9
self,Oxford3000,4
sell,Oxford3000,4
send,Oxford3000,4
senior,Oxford3000,6
sense,Oxford3000,5
sensible,Oxford3000,8
sensitive,Oxford3000,9
sentence,Oxford3000,8
separate,Oxford3000,8
september,Oxford3000,9
sequence,Oxford3000,8
series,Oxford3000,6
serious,Oxford3000,7
seriously,Oxford3000,9
servant,Oxford3000,7
serve,Oxford3000,5
service,Oxford3000,7
session,Oxford3000,7
set,Oxford3000,3
setting,Oxford3000,7
settle,Oxford3000,6
seven,Oxford3000,5
seventeen,Oxford3000,9
seventy,Oxford3000,7
several,Oxford3000,7
severe,Oxford3000,6
sex,Oxford3000,3
sexual,Oxford3000,6
shade,Oxford3000,5
shadow,Oxford3000,6
shake,Oxford3000,5
shall,Oxford3000,5
shallow,Oxford3000,7
shame,Oxford3000,5
shape,Oxford3000,5
share,Oxford3000,5
sharp,Oxford3000,5
she,Oxford3000,3
sheep,Oxford3000,5
sheet,Oxford3000,5
shelf,Oxford3000,5
shell,Oxford3000,5
shelter,Oxford3000,7
shift,Oxford3000,5
shine,Oxford3000,5
shiny,Oxford3000,5
ship,Oxford3000,4
shirt,Oxford3000,5
shock,Oxford3000,5
shocked,Oxford3000,7
shoe,Oxford3000,4
shoot,Oxford3000,5
shooting,Oxford3000,8
shop,Oxford3000,4
shopping,Oxford3000,8
short,Oxford3000,5
shot,Oxford3000,4
should,Oxford3000,6
shoulder,Oxford3000,8
shout,Oxford3000,5
show,Oxford3000,4
shower,Oxford3000,6
shut,Oxford3000,4
shy,Oxford3000,3
sick,Oxford3000,4
side,Oxford3000,4
sight,Oxford3000,5
sign,Oxford3000,4
signal,Oxford3000,6
significant,Oxford3000,11
significantly,Oxford3000,13
silence,Oxford3000,7
silent,Oxford3000,6
silk,Oxford3000,4
silly,Oxford3000,5
silver,Oxford3000,6
similar,Oxford3000,7
similarity,Oxford3000,10
similarly,Oxford3000,9
simple,Oxford3000,6
simply,Oxford3000,6
since,Oxford3000,5
sincere,Oxford3000,7
sing,Oxford3000,4
singer,Oxford3000,6
singing,Oxford3000,7
single,Oxford3000,6
sink,Oxford3000,4
sir,Oxford3000,3
sister,Oxford3000,6
sit,Oxford3000,3
site,Oxford3000,4
situation,Oxford3000,9
six,Oxford3000,3
sixteen,Oxford3000,7
sixty,Oxford3000,5
size,Oxford3000,4
ski,Oxford3000,3
skiing,Oxford3000,6
skill,Oxford3000,5
skin,Oxford3000,4
skirt,Oxford3000,5
sky,Oxford3000,3
slave,Oxford3000,5
sleep,Oxford3000,5
slice,Oxford3000,5
slide,Oxford3000,5
slight,Oxford3000,6
slightly,Oxford3000,8
slip,Oxford3000,4
slope,Oxford3000,5
slow,Oxford3000,4
slowly,Oxford3000,6
small,Oxford3000,5
smart,Oxford3000,5
smell,Oxford3000,5
smile,Oxford3000,5
smoke,Oxford3000,5
smoking,Oxford3000,7
smooth,Oxford3000,6
snake,Oxford3000,5
snow,Oxford3000,4
so,Oxford3000,2
soap,Oxford3000,4
soccer,Oxford3000,6
social,Oxford3000,6
society,Oxford3000,7
sock,Oxford3000,4
soft,Oxford3000,4
software,Oxford3000,8
soil,Oxford3000,4
solar,Oxford3000,5
soldier,Oxford3000,7
solid,Oxford3000,5
solution,Oxford3000,8
solve,Oxford3000,5
some,Oxford3000,4
somebody,Oxford3000,8
someone,Oxford3000,7
something,Oxford3000,9
sometimes,Oxford3000,9
somewhat,Oxford3000,8
somewhere,Oxford3000,9
son,Oxford3000,3
song,Oxford3000,4
soon,Oxford3000,4
sorry,Oxford3000,5
sort,Oxford3000,4
soul,Oxford3000,4
sound,Oxford3000,5
soup,Oxford3000,4
source,Oxford3000,6
south,Oxford3000,5
southern,Oxford3000,8
space,Oxford3000,5
speak,Oxford3000,5
speaker,Oxford3000,7
special,Oxford3000,7
specialist,Oxford3000,10
species,Oxford3000,7
specific,Oxford3000,8
specifically,Oxford3000,12
speech,Oxford3000,6
speed,Oxford3000,5
spell,Oxford3000,5
spelling,Oxford3000,8
spend,Oxford3000,5
spending,Oxford3000,8
spicy,Oxford3000,5
spider,Oxford3000,6
spirit,Oxford3000,6
spiritual,Oxford3000,9
split,Oxford3000,5
spoken,Oxford3000,6
sponsor,Oxford3000,7
spoon,Oxford3000,5
sport,Oxford3000,5
spot,Oxford3000,4
spread,Oxford3000,6
spring,Oxford3000,6
square,Oxford3000,6
stable,Oxford3000,6
stadium,Oxford3000,7
staff,Oxford3000,5
stage,Oxford3000,5
stair,Oxford3000,5
stamp,Oxford3000,5
stand,Oxford3000,5
standard,Oxford3000,8
star,Oxford3000,4
stare,Oxford3000,5
start,Oxford3000,5
state,Oxford3000,5
statement,Oxford3000,9
station,Oxford3000,7
statistic,Oxford3000,9
statue,Oxford3000,6
status,Oxford3000,6
stay,Oxford3000,4
steady,Oxford3000,6
steal,Oxford3000,5
steel,Oxford3000,5
steep,Oxford3000,5
step,Oxford3000,4
stick,Oxford3000,5
sticky,Oxford3000,6
stiff,Oxford3000,5
still,Oxford3000,5
stock,Oxford3000,5
stomach,Oxford3000,7
stone,Oxford3000,5
stop,Oxford3000,4
store,Oxford3000,5
storm,Oxford3000,5
story,Oxford3000,5
straight,Oxford3000,8
strange,Oxford3000,7
stranger,Oxford3000,8
strategy,Oxford3000,8
stream,Oxford3000,6
street,Oxford3000,6
strength,Oxford3000,8
stress,Oxford3000,6
stretch,Oxford3000,7
strict,Oxford3000,6
strike,Oxford3000,6
string,Oxford3000,6
strong,Oxford3000,6
strongly,Oxford3000,8
structure,Oxford3000,9
struggle,Oxford3000,8
student,Oxford3000,7
studio,Oxford3000,6
study,Oxford3000,5
stuff,Oxford3000,5
stupid,Oxford3000,6
style,Oxford3000,5
subject,Oxford3000,7
sublist,Oxford3000,7
submit,Oxford3000,6
substance,Oxford3000,9
succeed,Oxford3000,7
success,Oxford3000,7
successful,Oxford3000,10
successfully,Oxford3000,12
such,Oxford3000,4
sudden,Oxford3000,6
suddenly,Oxford3000,8
suffer,Oxford3000,6
sugar,Oxford3000,5
suggest,Oxford3000,7
suggestion,Oxford3000,10
suit,Oxford3000,4
suitable,Oxford3000,8
sum,Oxford3000,3
summarize,Oxford3000,9
summary,Oxford3000,7
summer,Oxford3000,6
sun,Oxford3000,3
sunday,Oxford3000,6
supermarket,Oxford3000,11
supply,Oxford3000,6
support,Oxford3000,7
supporter,Oxford3000,9
suppose,Oxford3000,7
sure,Oxford3000,4
surely,Oxford3000,6
surface,Oxford3000,7
surgery,Oxford3000,7
surprise,Oxford3000,8
surprised,Oxford3000,9
surprising,Oxford3000,10
surround,Oxford3000,8
surrounding,Oxford3000,11
survey,Oxford3000,6
survive,Oxford3000,7
suspect,Oxford3000,7
swear,Oxford3000,5
sweater,Oxford3000,7
sweep,Oxford3000,5
sweet,Oxford3000,5
swim,Oxford3000,4
swimming,Oxford3000,8
switch,Oxford3000,6
symbol,Oxford3000,6
sympathy,Oxford3000,8
symptom,Oxford3000,7
system,Oxford3000,6
t-shirt,Oxford3000,7
table,Oxford3000,5
tablet,Oxford3000,6
tail,Oxford3000,4
take,Oxford3000,4
tale,Oxford3000,4
talent,Oxford3000,6
talented,Oxford3000,8
talk,Oxford3000,4
tall,Oxford3000,4
tank,Oxford3000,4
tape,Oxford3000,4
target,Oxford3000,6
task,Oxford3000,4
taste,Oxford3000,5
tax,Oxford3000,3
taxi,Oxford3000,4
tea,Oxford3000,3
teach,Oxford3000,5
teacher,Oxford3000,7
teaching,Oxford3000,8
team,Oxford3000,4
tear,Oxford3000,4
technical,Oxford3000,9
technique,Oxford3000,9
technology,Oxford3000,10
teenage,Oxford3000,7
teenager,Oxford3000,8
telephone,Oxford3000,9
television,Oxford3000,10
tell,Oxford3000,4
temperature,Oxford3000,11
temporary,Oxford3000,9
ten,Oxford3000,3
tend,Oxford3000,4
tennis,Oxford3000,6
tent,Oxford3000,4
term,Oxford3000,4
terrible,Oxford3000,8
test,Oxford3000,4
text,Oxford3000,4
than,Oxford3000,4
thank,Oxford3000,5
thanks,Oxford3000,6
that,Oxford3000,4
the,Oxford3000,3
theatre,Oxford3000,7
their,Oxford3000,5
theirs,Oxford3000,6
them,Oxford3000,4
theme,Oxford3000,5
themselves,Oxford3000,10
then,Oxford3000,4
theory,Oxford3000,6
therapy,Oxford3000,7
there,Oxford3000,5
therefore,Oxford3000,9
they,Oxford3000,4
thick,Oxford3000,5
thief,Oxford3000,5
thin,Oxford3000,4
thing,Oxford3000,5
think,Oxford3000,5
thinking,Oxford3000,8
third,Oxford3000,5
thirsty,Oxford3000,7
thirteen,Oxford3000,8
thirty,Oxford3000,6
this,Oxford3000,4
though,Oxford3000,6
thought,Oxford3000,7
thousand,Oxford3000,8
threat,Oxford3000,6
threaten,Oxford3000,8
three,Oxford3000,5
throat,Oxford3000,6
through,Oxford3000,7
throughout,Oxford3000,10
throw,Oxford3000,5
thursday,Oxford3000,8
thus,Oxford3000,4
ticket,Oxford3000,6
tidy,Oxford3000,4
tie,Oxford3000,3
tight,Oxford3000,5
till,Oxford3000,4
time,Oxford3000,4
tin,Oxford3000,3
tiny,Oxford3000,4
tip,Oxford3000,3
tired,Oxford3000,5
title,Oxford3000,5
to,Oxford3000,2
today,Oxford3000,5
toe,Oxford3000,3
together,Oxford3000,8
toilet,Oxford3000,6
tomato,Oxford3000,6
tomorrow,Oxford3000,8
tone,Oxford3000,4
tongue,Oxford3000,6
tonight,Oxford3000,7
too,Oxford3000,3
tool,Oxford3000,4
tooth,Oxford3000,5
top,Oxford3000,3
topic,Oxford3000,5
total,Oxford3000,5
totally,Oxford3000,7
touch,Oxford3000,5
tough,Oxford3000,5
tour,Oxford3000,4
tourism,Oxford3000,7
tourist,Oxford3000,7
towards,Oxford3000,7
towel,Oxford3000,5
tower,Oxford3000,5
town,Oxford3000,4
toy,Oxford3000,3
track,Oxford3000,5
trade,Oxford3000,5
tradition,Oxford3000,9
traditional,Oxford3000,11
traffic,Oxford3000,7
train,Oxford3000,5
trainer,Oxford3000,7
training,Oxford3000,8
transfer,Oxford3000,8
transform,Oxford3000,9
transition,Oxford3000,10
translate,Oxford3000,9
translation,Oxford3000,11
transport,Oxford3000,9
travel,Oxford3000,6
traveller,Oxford3000,9
treat,Oxford3000,5
treatment,Oxford3000,9
tree,Oxford3000,4
trend,Oxford3000,5
trial,Oxford3000,5
trick,Oxford3000,5
trip,Oxford3000,4
tropical,Oxford3000,8
trouble,Oxford3000,7
trousers,Oxford3000,8
truck,Oxford3000,5
true,Oxford3000,4
truly,Oxford3000,5
trust,Oxford3000,5
truth,Oxford3000,5
try,Oxford3000,3
tube,Oxford3000,4
tuesday,Oxford3000,7
tune,Oxford3000,4
tunnel,Oxford3000,6
turn,Oxford3000,4
tv,Oxford3000,2
twelve,Oxford3000,6
twenty,Oxford3000,6
twice,Oxford3000,5
twin,Oxford3000,4
two,Oxford3000,3
type,Oxford3000,4
typical,Oxford3000,7
typically,Oxford3000,9
tyre,Oxford3000,4
ugly,Oxford3000,4
ultimately,Oxford3000,10
umbrella,Oxford3000,8
unable,Oxford3000,6
uncle,Oxford3000,5
uncomfortable,Oxford3000,13
unconscious,Oxford3000,11
under,Oxford3000,5
underground,Oxford3000,11
understand,Oxford3000,10
understanding,Oxford3000,13
underwear,Oxford3000,9
unemployed,Oxford3000,10
unemployment,Oxford3000,12
unexpected,Oxford3000,10
unfair,Oxford3000,6
unfortunately,Oxford3000,13
unhappy,Oxford3000,7
uniform,Oxford3000,7
union,Oxford3000,5
unique,Oxford3000,6
unit,Oxford3000,4
united,Oxford3000,6
universe,Oxford3000,8
university,Oxford3000,10
unknown,Oxford3000,7
unless,Oxford3000,6
unlike,Oxford3000,6
unlikely,Oxford3000,8
unnecessary,Oxford3000,11
unpleasant,Oxford3000,10
until,Oxford3000,5
unusual,Oxford3000,7
up,Oxford3000,2
update,Oxford3000,6
upon,Oxford3000,4
upper,Oxford3000,5
upset,Oxford3000,5
upstairs,Oxford3000,8
upwards,Oxford3000,7
urban,Oxford3000,5
urge,Oxford3000,4
us,Oxford3000,2
use,Oxford3000,3
used,Oxford3000,4
used to,Oxford3000,7
useful,Oxford3000,6
user,Oxford3000,4
usual,Oxford3000,5
usually,Oxford3000,7
vacation,Oxford3000,8
valley,Oxford3000,6
valuable,Oxford3000,8
value,Oxford3000,5
van,Oxford3000,3
variety,Oxford3000,7
various,Oxford3000,7
vary,Oxford3000,4
vast,Oxford3000,4
vegetable,Oxford3000,9
vehicle,Oxford3000,7
venue,Oxford3000,5
version,Oxford3000,7
very,Oxford3000,4
via,Oxford3000,3
victim,Oxford3000,6
victory,Oxford3000,7
video,Oxford3000,5
view,Oxford3000,4
viewer,Oxford3000,6
village,Oxford3000,7
violence,Oxford3000,8
violent,Oxford3000,7
virtual,Oxford3000,7
virus,Oxford3000,5
vision,Oxford3000,6
visit,Oxford3000,5
visitor,Oxford3000,7
visual,Oxford3000,6
vital,Oxford3000,5
vitamin,Oxford3000,7
voice,Oxford3000,5
volume,Oxford3000,6
volunteer,Oxford3000,9
vote,Oxford3000,4
wage,Oxford3000,4
wait,Oxford3000,4
waiter,Oxford3000,6
wake,Oxford3000,4
walk,Oxford3000,4
wall,Oxford3000,4
want,Oxford3000,4
war,Oxford3000,3
warm,Oxford3000,4
warn,Oxford3000,4
warning,Oxford3000,7
wash,Oxford3000,4
washing,Oxford3000,7
waste,Oxford3000,5
watch,Oxford3000,5
water,Oxford3000,5
wave,Oxford3000,4
way,Oxford3000,3
we,Oxford3000,2
weak,Oxford3000,4
weakness,Oxford3000,8
wealth,Oxford3000,6
wealthy,Oxford3000,7
weapon,Oxford3000,6
wear,Oxford3000,4
weather,Oxford3000,7
web,Oxford3000,3
website,Oxford3000,7
wedding,Oxford3000,7
wednesday,Oxford3000,9
week,Oxford3000,4
weekend,Oxford3000,7
weigh,Oxford3000,5
weight,Oxford3000,6
welcome,Oxford3000,7
well,Oxford3000,4
west,Oxford3000,4
western,Oxford3000,7
wet,Oxford3000,3
what,Oxford3000,4
whatever,Oxford3000,8
wheel,Oxford3000,5
when,Oxford3000,4
whenever,Oxford3000,8
where,Oxford3000,5
whereas,Oxford3000,7
wherever,Oxford3000,8
whether,Oxford3000,7
which,Oxford3000,5
while,Oxford3000,5
whisper,Oxford3000,7
white,Oxford3000,5
who,Oxford3000,3
whole,Oxford3000,5
whom,Oxford3000,4
whose,Oxford3000,5
why,Oxford3000,3
wide,Oxford3000,4
widely,Oxford3000,6
wife,Oxford3000,4
wild,Oxford3000,4
wildlife,Oxford3000,8
will,Oxford3000,4
willing,Oxford3000,7
win,Oxford3000,3
wind,Oxford3000,4
window,Oxford3000,6
wine,Oxford3000,4
wing,Oxford3000,4
winner,Oxford3000,6
winter,Oxford3000,6
wire,Oxford3000,4
wise,Oxford3000,4
wish,Oxford3000,4
with,Oxford3000,4
within,Oxford3000,6
without,Oxford3000,7
witness,Oxford3000,7
woman,Oxford3000,5
wonder,Oxford3000,6
wonderful,Oxford3000,9
wood,Oxford3000,4
wooden,Oxford3000,6
wool,Oxford3000,4
word,Oxford3000,4
work,Oxford3000,4
worker,Oxford3000,6
working,Oxford3000,7
world,Oxford3000,5
worldwide,Oxford3000,9
worried,Oxford3000,7
worry,Oxford3000,5
worse,Oxford3000,5
worst,Oxford3000,5
worth,Oxford3000,5
would,Oxford3000,5
wound,Oxford3000,5
wow,Oxford3000,3
wrap,Oxford3000,4
write,Oxford3000,5
writer,Oxford3000,6
writing,Oxford3000,7
written,Oxford3000,7
wrong,Oxford3000,5
yard,Oxford3000,4
yeah,Oxford3000,4
year,Oxford3000,4
yellow,Oxford3000,6
yes,Oxford3000,3
yesterday,Oxford3000,9
yet,Oxford3000,3
you,Oxford3000,3
young,Oxford3000,5
your,Oxford3000,4
yours,Oxford3000,5
yourself,Oxford3000,8
youth,Oxford3000,5
zero,Oxford3000,4
zone,Oxford3000,4
